chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
lower,HB 998,NCV00009634,lower,M4 Previous Question  R2 Ruled Mat'l,2013-07-16,other,65,45,10
lower,HB 998,NCV00009635,lower,M11 Not Concur,2013-07-15,other,110,0,10
lower,HR 1019,NCV00009637,lower,R2 For Adoption,2013-07-15,other,111,0,9
upper,SB 73,NCV00009638,upper,Motion 9 To Concur,2013-07-17,other,46,2,2
upper,SB 81,NCV00009639,upper,Motion 9 To Concur  Second Reading,2013-07-17,other,32,16,2
upper,SB 140,NCV00009640,upper,Motion 9 To Concur,2013-07-16,other,47,0,3
upper,SB 151,NCV00009641,lower,Second Reading,2013-07-17,other,80,33,7
upper,SB 151,NCV00009642,lower,A2 Harrison   Second Reading,2013-07-17,other,40,73,7
upper,SB 151,NCV00009643,lower,A1 Millis   Second Reading,2013-07-17,other,109,1,10
upper,SB 159,NCV00009644,upper,Motion 9 To Concur  Second Reading,2013-07-17,other,48,0,2
upper,SB 229,NCV00009646,upper,Motion 9 To Concur,2013-07-17,other,49,0,1
upper,SB 288,NCV00009647,upper,Motion 9 To Concur,2013-07-17,other,49,0,1
upper,SB 305,NCV00009648,lower,M4 Previous Question  Second Reading,2013-07-17,other,65,46,9
upper,SB 305,NCV00009649,lower,Second Reading,2013-07-17,other,69,41,10
upper,SB 321,NCV00009650,lower,Second Reading,2013-07-17,other,70,40,10
upper,SB 321,NCV00009652,lower,A1 Daughtry   Second Reading,2013-07-17,other,108,0,12
upper,SB 341,NCV00009653,lower,Second Reading,2013-07-17,other,88,21,11
upper,SB 341,NCV00009654,lower,"A1 Brown, B.   Second Reading",2013-07-17,other,105,3,12
upper,SB 379,NCV00009655,lower,Second Reading,2013-07-17,other,96,3,21
upper,SB 381,NCV00009656,upper,Second Reading,2013-07-17,other,48,0,2
upper,SB 386,NCV00009657,upper,Motion 9 To Concur,2013-07-16,other,49,0,1
upper,SB 444,NCV00009658,lower,Second Reading,2013-07-17,other,108,1,11
upper,SB 454,NCV00009659,lower,Second Reading,2013-07-17,other,106,1,13
upper,SB 455,NCV00009660,upper,Motion 9 To Concur,2013-07-16,other,49,0,1
upper,SB 480,NCV00009661,lower,Second Reading,2013-07-17,other,101,11,8
upper,SB 485,NCV00009662,lower,Second Reading,2013-07-17,other,98,0,22
upper,SB 488,NCV00009663,upper,Motion 9 To Concur,2013-07-17,other,48,0,2
upper,SB 553,NCV00009665,upper,Motion 9 To Concur,2013-07-16,other,1,48,1
upper,SB 571,NCV00009666,upper,Motion 9 To Concur,2013-07-16,other,4,44,2
upper,SB 626,NCV00009667,lower,Second Reading,2013-07-17,other,98,1,21
upper,SB 626,NCV00009668,lower,A1 Harrison   Second Reading,2013-07-17,other,99,2,19
lower,HB 14,NCV00009669,upper,Second Reading,2013-07-17,other,49,0,1
lower,HB 15,NCV00009670,upper,Amendment 1,2013-07-16,other,47,1,2
lower,HB 15,NCV00009671,upper,Third Reading,2013-07-16,other,48,0,2
lower,HR 63,NCV00009672,lower,R2 For Adoption,2013-07-17,other,73,35,12
lower,HB 191,NCV00009673,upper,Second Reading,2013-07-17,other,49,0,1
lower,HB 194,NCV00009674,upper,Second Reading,2013-07-17,other,49,0,1
lower,HB 232,NCV00009675,lower,C RPT Adopted,2013-07-17,other,97,0,23
lower,HB 359,NCV00009676,upper,Second Reading,2013-07-17,other,49,0,1
lower,HB 359,NCV00009677,upper,Amendment 1,2013-07-17,other,49,0,1
lower,HB 399,NCV00009678,upper,Amendment 1,2013-07-17,other,49,0,1
lower,HB 399,NCV00009679,upper,Second Reading,2013-07-17,other,49,0,1
lower,HB 476,NCV00009680,upper,Second Reading,2013-07-17,other,49,0,1
lower,HB 493,NCV00009681,upper,Second Reading,2013-07-17,other,42,7,1
lower,HB 614,NCV00009682,lower,C RPT Adopted,2013-07-17,other,103,2,15
lower,HB 636,NCV00009683,upper,Second Reading,2013-07-17,other,48,0,2
lower,HB 646,NCV00009684,upper,Second Reading,2013-07-17,other,48,0,2
lower,HB 701,NCV00009685,upper,Second Reading,2013-07-17,other,48,0,2
lower,HB 786,NCV00009687,lower,Third Reading,2013-07-17,other,85,28,7
lower,HB 786,NCV00009688,lower,A3 Blust   Third Reading,2013-07-17,other,59,52,9
lower,HB 936,NCV00009689,upper,Amendment 1,2013-07-17,other,48,0,2
lower,HB 936,NCV00009690,upper,Second Reading,2013-07-17,other,48,0,2
lower,HB 998,NCV00009691,lower,R3 Ruled Mat'l  C RPT Adopted,2013-07-17,other,77,36,7
upper,SB 151,NCV00009693,lower,Third Reading,2013-07-18,other,72,34,14
upper,SB 159,NCV00009694,upper,Motion 9 To Concur  Third Reading,2013-07-18,other,43,0,7
upper,SB 305,NCV00009695,upper,Motion 9 To Concur,2013-07-18,other,44,0,6
upper,SB 305,NCV00009696,lower,A2 Elmore   Third Reading,2013-07-18,other,42,65,13
upper,SB 305,NCV00009697,lower,Third Reading,2013-07-18,other,95,15,10
upper,SB 305,NCV00009698,lower,A3 Stevens   Third Reading,2013-07-18,other,36,74,10
upper,SB 305,NCV00009699,lower,A4 Speciale   Third Reading,2013-07-18,other,109,1,10
upper,SB 321,NCV00009700,lower,"A3 Moore, T.   Third Reading",2013-07-18,other,107,1,12
upper,SB 321,NCV00009701,lower,A4 Jackson   Third Reading,2013-07-18,other,43,66,11
upper,SB 420,NCV00009702,lower,Second Reading,2013-07-18,other,72,36,12
upper,SB 480,NCV00009703,lower,A1 Daughtry   Third Reading,2013-07-18,other,107,0,13
upper,SB 538,NCV00009704,upper,Second Reading,2013-07-18,other,42,0,8
upper,SB 547,NCV00009705,lower,Second Reading,2013-07-18,other,104,2,14
upper,SB 626,NCV00009706,lower,Third Reading,2013-07-18,other,105,0,15
lower,HB 14,NCV00009707,upper,Third Reading,2013-07-18,other,42,0,8
lower,HB 14,NCV00009708,upper,Amendment 1,2013-07-18,other,42,0,8
lower,HB 191,NCV00009709,upper,Third Reading,2013-07-18,other,41,0,9
lower,HB 269,NCV00009710,upper,Second Reading,2013-07-18,other,36,6,8
lower,HB 493,NCV00009711,upper,Third Reading,2013-07-18,other,31,10,9
lower,HB 523,NCV00009712,upper,Third Reading,2013-07-18,other,44,0,6
lower,HB 523,NCV00009713,upper,Second Reading,2013-07-18,other,44,0,6
lower,HB 523,NCV00009714,upper,Amendment 1,2013-07-18,other,44,0,6
lower,HB 565,NCV00009715,upper,Second Reading,2013-07-18,other,42,0,8
lower,HB 692,NCV00009716,upper,Second Reading,2013-07-18,other,43,0,7
lower,HB 692,NCV00009717,upper,Amendment 1,2013-07-18,other,43,0,7
lower,HB 870,NCV00009718,upper,Third Reading,2013-07-18,other,41,0,9
lower,HB 870,NCV00009719,upper,Second Reading,2013-07-18,other,41,0,9
lower,HR 1020,NCV00009720,lower,R2 For Adoption,2013-07-18,other,107,0,13
upper,SB 341,NCV00009722,upper,Motion 9 To Concur,2013-07-19,other,33,0,17
upper,SB 379,NCV00009723,upper,Motion 9 To Concur,2013-07-19,other,33,0,17
upper,SB 581,NCV00009724,upper,Second Reading,2013-07-19,other,36,0,14
upper,SB 626,NCV00009725,upper,Motion 9 To Concur,2013-07-19,other,33,0,17
lower,HB 74,NCV00009726,upper,Second Reading,2013-07-19,other,26,7,17
lower,HB 522,NCV00009727,upper,Second Reading,2013-07-19,other,31,2,17
lower,HB 652,NCV00009728,upper,Second Reading,2013-07-19,other,12,22,16
lower,HB 726,NCV00009729,upper,Amendment 1,2013-07-19,other,9,26,15
lower,HB 726,NCV00009730,upper,Amendment 2,2013-07-19,other,9,26,15
lower,HB 726,NCV00009731,upper,Second Reading,2013-07-19,other,26,9,15
upper,SB 182,NCV00009733,lower,Second Reading,2013-07-22,other,112,0,8
upper,SB 321,NCV00009735,lower,"A6 Moore, T.   Third Reading",2013-07-22,other,112,0,8
upper,SB 321,NCV00009736,lower,"A5 Moore, T.   Third Reading",2013-07-22,other,111,0,9
upper,SB 547,NCV00009737,lower,M7 Postpone To A Day Certain  Third Reading,2013-07-22,other,53,57,10
upper,SB 547,NCV00009738,lower,Third Reading,2013-07-22,other,81,29,10
lower,HB 14,NCV00009739,lower,M11 Concur  R2 Ruled Mat'l,2013-07-22,other,107,1,12
lower,HB 15,NCV00009740,lower,M11 Concur,2013-07-22,other,108,1,11
lower,HB 74,NCV00009741,lower,M11 Not Concur,2013-07-22,other,110,0,10
lower,HB 392,NCV00009743,lower,M11 Not Concur,2013-07-22,other,111,0,9
lower,HB 399,NCV00009744,lower,M11 Concur,2013-07-22,other,110,1,9
lower,HB 476,NCV00009745,lower,M11 Concur,2013-07-22,other,111,0,9
lower,HB 493,NCV00009746,lower,M11 Not Concur  R2 Ruled Mat'l,2013-07-22,other,98,0,22
lower,HB 565,NCV00009747,lower,M11 Concur,2013-07-22,other,106,6,8
lower,HB 936,NCV00009749,lower,M11 Concur Sen. Amd. 1,2013-07-22,other,112,0,8
upper,SB 18,NCV00009750,lower,A1 Stone   Second Reading,2013-07-23,other,112,0,8
upper,SB 18,NCV00009751,lower,Second Reading,2013-07-23,other,97,15,8
upper,SB 103,NCV00009752,upper,Motion 9 To Concur  Second Reading,2013-07-23,other,49,0,1
upper,SB 127,NCV00009753,upper,Motion 9 To Concur,2013-07-23,other,0,48,2
upper,SB 182,NCV00009754,lower,Third Reading,2013-07-23,other,117,0,3
upper,SB 182,NCV00009755,lower,A2 Glazier   Third Reading,2013-07-23,other,117,0,3
upper,SB 321,NCV00009756,lower,Third Reading,2013-07-23,other,79,37,4
upper,SB 337,NCV00009757,lower,C RPT Adopted,2013-07-23,other,88,22,10
upper,SB 381,NCV00009758,lower,Second Reading,2013-07-23,other,113,0,7
upper,SB 420,NCV00009760,upper,Motion 9 To Concur,2013-07-23,other,37,11,2
upper,SB 470,NCV00009761,lower,A1 Faircloth   Second Reading,2013-07-23,other,111,2,7
upper,SB 470,NCV00009762,lower,Second Reading,2013-07-23,other,113,0,7
upper,SB 480,NCV00009763,upper,Motion 9 To Concur  Second Reading,2013-07-23,other,0,47,3
upper,SB 480,NCV00009764,lower,Third Reading,2013-07-23,other,110,7,3
upper,SB 501,NCV00009765,upper,Motion 9 To Concur,2013-07-23,other,0,48,2
upper,SB 558,NCV00009766,lower,A1 Jones   Second Reading,2013-07-23,other,49,61,10
upper,SB 558,NCV00009768,lower,M4 Previous Question  Second Reading,2013-07-23,other,73,37,10
lower,HB 14,NCV00009770,lower,M11 Concur  R3 Ruled Mat'l,2013-07-23,other,115,1,4
lower,HB 293,NCV00009771,upper,Amendment 1,2013-07-23,other,48,0,2
lower,HB 293,NCV00009772,upper,Second Reading,2013-07-23,other,48,0,2
lower,HB 493,NCV00009774,lower,C RPT Adoption,2013-07-23,other,93,19,8
lower,HB 726,NCV00009776,upper,Third Reading,2013-07-23,other,33,16,1
lower,HB 831,NCV00009777,lower,Second Reading,2013-07-23,other,113,0,7
lower,HB 857,NCV00009778,upper,Amendment 1,2013-07-23,other,49,0,1
lower,HB 857,NCV00009779,upper,Second Reading,2013-07-23,other,49,0,1
lower,HB 937,NCV00009781,upper,Conference Rpt Motion 8 To Adopt,2013-07-23,other,32,14,4
lower,HB 937,NCV00009782,lower,C RPT Adoption,2013-07-23,other,73,41,6
lower,HR 1021,NCV00009783,lower,A1 Lewis   R2 For Adoption,2013-07-23,other,114,0,6
lower,HR 1021,NCV00009784,lower,R2 For Adoption,2013-07-23,other,118,0,2
upper,SB 103,NCV00009785,upper,Motion 9 To Concur  Third Reading,2013-07-24,other,49,0,1
upper,SB 182,NCV00009786,upper,Motion 9 To Concur,2013-07-24,other,0,49,1
upper,SB 236,NCV00009787,lower,Second Reading,2013-07-24,other,106,9,5
upper,SB 287,NCV00009788,lower,A1 Avila   Second Reading,2013-07-24,other,62,52,6
upper,SB 287,NCV00009790,lower,A1 Avila M4 Previous Question  Second Reading,2013-07-24,other,81,32,7
upper,SB 317,NCV00009791,lower,A1 Hardister   Second Reading,2013-07-24,other,116,0,4
upper,SB 321,NCV00009793,upper,Motion 9 To Concur,2013-07-24,other,0,49,1
upper,SB 354,NCV00009794,lower,Second Reading,2013-07-24,other,114,0,6
upper,SB 368,NCV00009795,lower,Second Reading,2013-07-24,other,97,15,8
upper,SB 470,NCV00009797,lower,Third Reading,2013-07-24,other,118,1,1
upper,SB 480,NCV00009798,lower,R2 Ruled Mat'l  C RPT Adoption,2013-07-24,other,93,24,3
upper,SB 515,NCV00009799,lower,Second Reading,2013-07-24,other,66,44,10
upper,SB 547,NCV00009801,upper,Motion 9 To Concur  Second Reading,2013-07-24,other,38,11,1
upper,SB 558,NCV00009802,lower,Third Reading,2013-07-24,other,67,43,10
lower,HB 135,NCV00009804,upper,Second Reading,2013-07-24,other,49,0,1
lower,HB 293,NCV00009805,lower,M11 Concur Sen. Amd. 1,2013-07-24,other,113,1,6
lower,HB 321,NCV00009806,lower,C RPT Adoption,2013-07-24,other,117,0,3
lower,HB 392,NCV00009807,lower,M4 Previous Question  C RPT Adoption,2013-07-24,other,75,37,8
lower,HB 392,NCV00009808,lower,C RPT Adoption,2013-07-24,other,92,21,7
lower,HB 417,NCV00009809,upper,Second Reading,2013-07-24,other,38,11,1
lower,HB 417,NCV00009810,upper,Amendment 1,2013-07-24,other,33,16,1
lower,HB 417,NCV00009811,upper,Amendment 2,2013-07-24,other,39,10,1
lower,HB 417,NCV00009812,lower,M11 Not Concur Sen. Amd. 1,2013-07-24,other,111,0,9
lower,HB 417,NCV00009813,lower,M11 Not Concur Sen. Amd. 2,2013-07-24,other,111,0,9
lower,HB 491,NCV00009814,lower,M11 Concur,2013-07-24,other,72,40,8
lower,HB 522,NCV00009815,lower,M11 Concur,2013-07-24,other,75,37,8
lower,HB 552,NCV00009816,upper,Amendment 1,2013-07-24,other,49,0,1
lower,HB 552,NCV00009817,upper,Second Reading,2013-07-24,other,49,0,1
lower,HB 589,NCV00009818,upper,Amendment 4,2013-07-24,other,47,1,2
lower,HB 589,NCV00009819,upper,Amendment 5,2013-07-24,other,48,0,2
lower,HB 589,NCV00009820,upper,Amendment 8 Motion 1 To Table,2013-07-24,other,34,14,2
lower,HB 589,NCV00009821,upper,Amendment 7,2013-07-24,other,15,33,2
lower,HB 589,NCV00009822,upper,Amendment 10,2013-07-24,other,15,30,5
lower,HB 589,NCV00009823,upper,Amendment 9,2013-07-24,other,14,32,4
lower,HB 589,NCV00009825,upper,Amendment 6,2013-07-24,other,47,1,2
lower,HB 589,NCV00009826,upper,Amendment 2,2013-07-24,other,17,31,2
lower,HB 669,NCV00009827,upper,Second Reading,2013-07-24,other,48,1,1
lower,HB 669,NCV00009828,upper,Amendment 1,2013-07-24,other,49,0,1
lower,HB 675,NCV00009829,upper,Second Reading,2013-07-24,other,49,0,1
lower,HB 675,NCV00009830,lower,M11 Concur,2013-07-24,other,111,0,9
lower,HB 726,NCV00009831,lower,M11 Concur,2013-07-24,other,54,62,4
lower,HB 726,NCV00009832,lower,M4 Previous Question,2013-07-24,other,63,48,9
lower,HB 727,NCV00009833,upper,Amendment 2,2013-07-24,other,49,0,1
lower,HB 727,NCV00009834,upper,Third Reading,2013-07-24,other,49,0,1
lower,HB 1015,NCV00009836,upper,Second Reading,2013-07-24,other,48,1,1
upper,SB 18,NCV00009837,upper,Motion 9 To Concur,2013-07-25,other,44,0,6
upper,SB 71,NCV00009838,upper,Motion 9 To Concur,2013-07-25,other,45,0,5
upper,SB 71,NCV00009839,lower,Second Reading,2013-07-25,other,94,12,14
upper,SB 182,NCV00009840,lower,C RPT Adoption,2013-07-25,other,109,2,9
upper,SB 182,NCV00009841,lower,M6 Reconsider  C RPT Adoption,2013-07-25,other,100,1,19
upper,SB 182,NCV00009842,lower,C RPT Adoption,2013-07-25,other,110,1,9
upper,SB 236,NCV00009843,upper,Motion 9 To Concur,2013-07-25,other,12,32,6
upper,SB 287,NCV00009844,upper,Motion 9 To Concur,2013-07-25,other,15,30,5
upper,SB 287,NCV00009845,lower,Third Reading,2013-07-25,other,106,4,10
upper,SB 315,NCV00009846,upper,Motion 9 To Concur  Third Reading,2013-07-26,other,34,7,9
upper,SB 315,NCV00009847,upper,Motion 9 To Concur  Second Reading,2013-07-25,other,36,9,5
upper,SB 317,NCV00009848,upper,Motion 9 To Concur,2013-07-25,other,0,45,5
upper,SB 317,NCV00009849,lower,C RPT Adoption,2013-07-26,other,63,37,20
upper,SB 317,NCV00009850,lower,Third Reading,2013-07-25,other,71,41,8
upper,SB 321,NCV00009851,lower,C RPT Adoption,2013-07-25,other,67,43,10
upper,SB 353,NCV00009852,upper,Motion 9 To Concur,2013-07-25,other,32,13,5
upper,SB 354,NCV00009853,upper,Motion 9 To Concur,2013-07-25,other,44,0,6
upper,SB 368,NCV00009854,upper,Motion 9 To Concur,2013-07-25,other,44,0,6
upper,SB 380,NCV00009855,upper,Motion 9 To Concur,2013-07-26,other,27,14,9
upper,SB 380,NCV00009856,lower,Third Reading,2013-07-26,other,67,40,13
upper,SB 380,NCV00009857,lower,Second Reading,2013-07-25,other,70,42,8
upper,SB 380,NCV00009858,lower,M4 Previous Question  Second Reading,2013-07-25,other,64,45,11
upper,SB 470,NCV00009859,upper,Motion 9 To Concur,2013-07-25,other,43,2,5
upper,SB 473,NCV00009860,upper,Motion 9 To Concur,2013-07-26,other,34,7,9
upper,SB 473,NCV00009861,lower,A1 Stam   Third Reading,2013-07-26,other,105,0,15
upper,SB 473,NCV00009862,lower,Third Reading,2013-07-26,other,71,36,13
upper,SB 473,NCV00009863,lower,Second Reading,2013-07-25,other,70,38,12
upper,SB 480,NCV00009864,lower,R3 Ruled Mat'l  C RPT Adoption,2013-07-25,other,102,10,8
upper,SB 515,NCV00009866,upper,Motion 9 To Concur,2013-07-26,other,28,13,9
upper,SB 515,NCV00009867,lower,Third Reading,2013-07-25,other,61,43,16
upper,SB 547,NCV00009868,upper,Motion 9 To Concur  Third Reading,2013-07-25,other,35,10,5
upper,SB 553,NCV00009869,lower,R3 Ruled Mat'l  C RPT Adoption,2013-07-26,other,98,0,22
upper,SB 553,NCV00009870,lower,R2 Ruled Mat'l  C RPT Adoption,2013-07-25,other,113,0,7
upper,SB 558,NCV00009871,upper,Motion 9 To Concur,2013-07-25,other,43,3,4
upper,SB 571,NCV00009872,lower,C RPT Adoption,2013-07-25,other,112,0,8
upper,SR 727,NCV00009873,upper,Motion 8 To Adopt,2013-07-26,other,41,0,9
upper,SR 728,NCV00009874,upper,Motion 8 To Adopt,2013-07-26,other,41,0,9
lower,HB 74,NCV00009875,lower,R3 Ruled Mat'l  C RPT Adoption,2013-07-26,other,63,34,23
lower,HB 92,NCV00009877,upper,Amendment 2,2013-07-25,other,42,1,7
lower,HB 92,NCV00009878,upper,Amendment 1,2013-07-25,other,43,0,7
lower,HB 92,NCV00009879,upper,Amendment 3,2013-07-25,other,43,0,7
lower,HB 92,NCV00009880,upper,Amendment 4,2013-07-25,other,46,0,4
lower,HB 92,NCV00009882,lower,"M11 Concur Sen. Amd. 1,2,3,4",2013-07-25,other,106,1,13
lower,HB 92,NCV00009883,lower,M11 Concur,2013-07-26,other,78,22,20
lower,HB 112,NCV00009884,upper,Second Reading,2013-07-25,other,34,6,10
lower,HB 112,NCV00009886,lower,M11 Concur,2013-07-26,other,90,11,19
lower,HB 122,NCV00009887,lower,C RPT Adoption,2013-07-25,other,90,0,30
lower,HB 195,NCV00009888,upper,Second Reading,2013-07-25,other,45,0,5
lower,HB 552,NCV00009890,upper,Third Reading,2013-07-25,other,45,0,5
lower,HB 552,NCV00009891,lower,M11 Concur Sen. Amd. 1,2013-07-25,other,111,0,9
lower,HB 589,NCV00009892,upper,Third Reading,2013-07-25,other,33,14,3
lower,HB 589,NCV00009893,upper,Amendment 14 Motion 1 To Table,2013-07-25,other,32,14,4
lower,HB 589,NCV00009895,upper,Amendment 11,2013-07-25,other,47,0,3
lower,HB 589,NCV00009896,lower,Motion 12- Committee of the Whole,2013-07-25,other,41,69,10
lower,HB 589,NCV00009897,lower,M11 Concur,2013-07-25,other,73,41,6
lower,HB 589,NCV00009898,lower,M11 Concur Sen. Amd. 11 and 13,2013-07-25,other,110,0,10
lower,HB 618,NCV00009899,lower,A1 Speciale   Second Reading,2013-07-25,other,106,6,8
lower,HB 618,NCV00009900,lower,Second Reading,2013-07-25,other,109,2,9
lower,HB 652,NCV00009901,upper,Second Reading,2013-07-25,other,29,13,8
lower,HB 652,NCV00009902,upper,Third Reading,2013-07-25,other,28,14,8
lower,HB 652,NCV00009903,lower,M8 Re-Refer Judiciary Sub B,2013-07-26,other,45,56,19
lower,HB 652,NCV00009904,lower,M11 Concur,2013-07-26,other,54,47,19
lower,HB 725,NCV00009906,lower,M12 Suspend Rules,2013-07-26,other,44,52,24
lower,HB 725,NCV00009908,lower,M4 Previous Question  Second Reading,2013-07-26,other,65,32,23
lower,HB 786,NCV00009910,upper,Second Reading,2013-07-25,other,43,1,6
lower,HB 834,NCV00009911,lower,M11 Concur,2013-07-25,other,103,10,7
lower,HB 938,NCV00009912,upper,Second Reading,2013-07-25,other,27,15,8
lower,HB 1015,NCV00009913,upper,Third Reading,2013-07-25,other,44,0,6
lower,HR 1022,NCV00009914,lower,R2 For Adoption,2013-07-25,other,113,0,7
lower,HR 1022,NCV00009915,lower,"A1 Hall, L.   R2 For Adoption",2013-07-25,other,111,0,9
lower,HJR 1023,NCV00009916,upper,Second Reading,2013-07-26,other,41,0,9
lower,HJR 1023,NCV00009917,lower,Second Reading,2013-07-25,other,108,2,10
lower,HB 786,NCV00009919,lower,Veto Override,2013-09-03,other,84,32,4
lower,HJR 1024,NCV00009920,lower,Second Reading,2013-09-03,other,115,0,5
lower,HB 392,NCV00009921,upper,Motion 11                      Veto Override,2013-09-04,other,34,10,5
lower,HB 786,NCV00009922,upper,Motion 11                      Veto Override,2013-09-04,other,39,5,5
lower,HJR 1024,NCV00009923,upper,Second Reading,2013-09-04,other,42,2,5
upper,SB 337,NCV00009925,lower,M12 Move S337 to Rules Comm. M4 Previous Question,2013-06-26,other,61,49,10
upper,SB 236,NCV00009927,lower,Re-Refer SB 236 to Rules Comm. M4 Previous Question,2013-07-11,other,83,22,14
upper,SB 236,NCV00009928,lower,Re-Refer SB236 to Rules Comm. M3 To Lay On The Table,2013-07-11,other,34,71,14
upper,SB 402,NCV00009929,upper,Amendment 11,2013-05-22,other,6,44,0
upper,SB 402,NCV00009930,upper,Amendment 10,2013-05-22,other,49,0,1
upper,SB 402,NCV00009931,upper,Amendment 8,2013-05-22,other,49,0,1
upper,SB 402,NCV00009932,upper,Amendment 6,2013-05-22,other,33,17,0
upper,SB 402,NCV00009933,upper,Amendment 4 Motion 1 To Table,2013-05-22,other,31,17,2
upper,SB 402,NCV00009934,upper,Amendment 9 Motion 1 To Table,2013-05-22,other,33,17,0
upper,SB 402,NCV00009935,upper,Amendment 14,2013-05-23,other,46,0,4
upper,SB 402,NCV00009936,upper,Amendment 15,2013-05-23,other,14,33,3
upper,SB 402,NCV00009937,upper,Third Reading,2013-05-23,other,33,17,0
upper,SB 402,NCV00009938,upper,Amendment 1,2013-05-22,other,17,33,0
upper,SB 402,NCV00009939,lower,A2 Horn AMD-27  Second Reading,2013-06-12,other,115,1,4
upper,SB 402,NCV00009940,lower,R2 Ruled Mat'l  C RPT Adopted,2013-07-23,other,66,52,2
upper,SB 402,NCV00009941,lower,A29 Whitmire AMK-31  Second Reading,2013-06-12,other,51,63,6
upper,SB 402,NCV00009942,lower,A26 Dollar ALU-20  Second Reading,2013-06-12,other,110,0,10
upper,SB 402,NCV00009943,lower,A27 Hanes ALE-33  Second Reading,2013-06-12,other,52,65,3
upper,SB 402,NCV00009944,lower,A18 Harrison ALM-46  Second Reading,2013-06-12,other,42,67,11
upper,SB 402,NCV00009945,lower,A17 Stevens ALM-48  Second Reading,2013-06-12,other,112,2,6
upper,SB 402,NCV00009946,lower,A15 Adams ALH-46  Second Reading,2013-06-12,other,37,78,5
upper,SB 402,NCV00009947,lower,A21 Pierce ALL-68  Second Reading,2013-06-12,other,36,78,6
upper,SB 402,NCV00009948,lower,A20 Tine ALE-40  Second Reading,2013-06-12,other,106,3,11
upper,SB 402,NCV00009949,lower,A19 Blackwell AMD-29  Second Reading,2013-06-12,other,39,67,14
upper,SB 402,NCV00009950,lower,A28 Dollar ALG-35  Second Reading,2013-06-12,other,107,9,4
upper,SB 402,NCV00009951,lower,A29 Whitmire M4 Previous Question  Second Reading,2013-06-12,other,81,32,7
upper,SB 402,NCV00009952,lower,A13 Faircloth AMD-30  Second Reading,2013-06-12,other,112,1,7
upper,SB 402,NCV00009953,lower,A7 Blust ALR-21  Second Reading,2013-06-12,other,44,69,7
upper,SB 402,NCV00009954,lower,A8 Murry AME-37  Second Reading,2013-06-12,other,113,1,6
upper,SB 402,NCV00009955,lower,A11 Jeter AMH-37  Second Reading,2013-06-12,other,52,62,6
upper,SB 402,NCV00009956,lower,A12 Burr ALL-67  Second Reading,2013-06-12,other,69,43,8
upper,SB 372,NCV00009958,upper,Motion 9 To Concur,2013-07-15,other,46,0,4
upper,SB 9,NCV00009959,upper,Second Reading,2013-03-19,other,47,0,3
upper,SJR 796,NCV00009970,lower,Second Reading,2014-05-20,other,119,0,1
lower,HB 725,NCV00009983,lower,A3 Glazier Perfecting Amendment  Third Reading,2014-05-21,other,108,6,6
lower,HB 725,NCV00009986,lower,A2 McNeill Perfecting Amendment  Third Reading,2014-05-21,other,103,12,5
upper,SB 786,NCV00009992,lower,A9 Hager   Third Reading,2014-05-29,other,112,2,6
upper,SB 786,NCV00010012,lower,A12 Harrison M3 To Lay On The Table  Third Reading,2014-05-29,other,60,55,5
upper,SB 786,NCV00010021,lower,A16 Queen   Third Reading,2014-05-29,other,46,68,6
upper,SB 786,NCV00010022,lower,A11 Hager   Third Reading,2014-05-29,other,115,0,5
upper,SB 294,NCV00010047,lower,Second Reading,2014-05-27,other,117,0,3
lower,HB 1032,NCV00010089,lower,A1 Stam   Second Reading,2014-06-03,other,114,0,6
lower,HB 1032,NCV00010090,lower,Second Reading,2014-06-03,other,114,0,6
lower,HB 1045,NCV00010091,lower,A1 Stevens   Second Reading,2014-06-03,other,114,0,6
lower,HB 1102,NCV00010095,lower,Second Reading,2014-06-03,other,114,0,6
lower,HB 1109,NCV00010104,lower,Second Reading,2014-06-03,other,113,0,7
lower,HB 1201,NCV00010116,lower,M4 Previous Question  Second Reading,2014-06-05,other,93,20,7
lower,HB 1031,NCV00010119,lower,A7 Holley M3 To Lay On The Table  Second Reading,2014-06-05,other,61,54,5
lower,HB 1031,NCV00010120,lower,A1 Murry   Second Reading,2014-06-05,other,113,2,5
lower,HB 1031,NCV00010124,lower,A5 Hamilton M3 To Lay On The Table  Second Reading,2014-06-05,other,63,48,9
lower,HB 1087,NCV00010128,lower,A1 Davis   Second Reading,2014-06-05,other,116,0,4
lower,HB 1076,NCV00010129,lower,Second Reading,2014-06-05,other,115,0,5
upper,SB 743,NCV00010134,upper,Amendment 1,2014-06-05,other,41,0,9
lower,HB 1069,NCV00010139,lower,Second Reading,2014-06-05,other,77,39,4
lower,HB 230,NCV00010141,lower,M11 Concur,2014-06-05,other,70,43,7
lower,HB 1031,NCV00010152,lower,A11 Wilkins M3 To Lay On The Table  Third Reading,2014-06-10,other,62,53,5
lower,HB 1031,NCV00010154,lower,A10 Murry   Third Reading,2014-06-10,other,114,1,5
upper,SB 744,NCV00010214,lower,A13 Goodman   Second Reading,2014-06-12,other,43,71,6
upper,SB 744,NCV00010236,lower,A29 Lambeth   Second Reading,2014-06-12,other,115,0,5
upper,SB 744,NCV00010239,lower,A22 Insko   Second Reading,2014-06-12,other,42,74,4
lower,HB 292,NCV00010242,lower,M11 Concur,2014-06-12,other,70,42,8
