state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
nc,2011,upper,SB 221,Department of Correction/Ex-Offenders.,2011-03-04 00:13:39.612000,2012-08-22 02:04:29.108000,bill,Judiciary|Crime
nc,2011,upper,SB 222,Ex-Offender Study Recommendations.,2011-03-04 00:13:39.614000,2012-08-22 02:04:29.113000,bill,State Agencies|Public Services|Judiciary|Legislative Affairs|Crime
nc,2011,upper,SB 223,AOC/Study Court Records.,2011-03-04 00:13:39.616000,2012-08-22 02:04:29.118000,bill,State Agencies|Public Services|Judiciary|Legislative Affairs|Crime
nc,2011,upper,SB 224,Additional Appointments for 2011,2011-03-04 00:13:39.618000,2012-08-30 01:52:51.845000,bill,Commerce|Recreation|Legal Issues|Legislative Affairs|Public Services|Executive Branch|Crime|Other|Health|State Agencies|Education
nc,2011,upper,SB 225,Electoral Freedom Act of 2011.,2011-03-04 00:13:39.621000,2012-08-22 02:04:29.232000,bill,Campaign Finance and Election Issues|Commerce|Public Services
nc,2011,upper,SB 226,Repeal Land Transfer Tax.,2011-03-04 00:13:39.624000,2012-08-22 02:04:29.248000,bill,"Housing and Property|Public Services|Budget, Spending, and Taxes"
nc,2011,upper,SB 227,School Bus Crash Reports Name Disclosure.,2011-03-04 00:13:39.626000,2012-08-28 02:15:03.450000,bill,Commerce|Transportation|Municipal and County Issues|Legislative Affairs|Energy|Civil Liberties and Civil Rights|Family and Children Issues|Education|Business and Consumers|Public Services
nc,2011,upper,SB 229,Amend Environmental Laws 2012.,2011-03-08 00:13:53.836000,2012-08-30 01:52:52.127000,bill,"Transportation|Legislative Affairs|Energy|Agriculture and Food|Environmental|Other|Health|Budget, Spending, and Taxes|State Agencies|Public Services"
nc,2011,upper,SB 23,Protect Health Care Freedom.,2011-02-02 05:19:26.327000,2012-08-22 02:04:22.248000,bill,Public Services|Health|Insurance|Legislative Affairs
nc,2011,upper,SB 230,Pedorthist Licensure.,2011-03-09 00:15:16.737000,2012-08-22 02:04:29.824000,bill,Legal Issues|Legislative Affairs|Public Services|Executive Branch|Labor and Employment|Other|Health|State Agencies
nc,2011,upper,SB 231,Incorporation/ETJ Study.,2011-03-09 00:15:16.739000,2012-08-30 01:52:52.456000,bill,Legal Issues|Municipal and County Issues|Public Services|Crime|Environmental|Other|Health|State Agencies|Legislative Affairs
nc,2011,upper,SB 232,Delineate Coastal Wetlands Riparian Buffers.,2011-03-09 00:15:16.741000,2012-08-22 02:04:29.852000,bill,Environmental|Public Services
nc,2011,upper,SB 233,Expand Charitable Property Tax Exemption.,2011-03-09 00:15:16.753000,2012-08-22 02:04:29.856000,bill,"Housing and Property|Public Services|Business and Consumers|Legal Issues|Budget, Spending, and Taxes"
nc,2011,upper,SB 234,12th Senatorial District Local Act.,2011-03-09 00:15:16.755000,2012-08-22 02:04:29.860000,bill,Municipal and County Issues|Legislative Affairs
nc,2011,upper,SB 235,Suspend Motor Fuel Excise Tax With an Offset.,2011-03-09 00:15:16.758000,2012-08-22 02:04:29.882000,bill,"Energy|Public Services|Budget, Spending, and Taxes"
nc,2011,upper,SB 236,Adopt State Butterfly; Festivals.,2011-03-09 00:15:16.760000,2012-08-30 01:52:52.550000,bill,Commerce|Recreation|Legislative Affairs|Municipal and County Issues|Public Services|Environmental|Other|Arts and Humanities|Animal Rights and Wildlife Issues
nc,2011,upper,SB 237,Incorporate Castle Hayne.,2011-03-09 00:15:16.762000,2012-08-30 01:52:52.635000,bill,Campaign Finance and Election Issues|Government Reform|Other|Legislative Affairs|Municipal and County Issues
nc,2011,upper,SB 238,Richmond/Deer Hunting With Dogs.,2011-03-09 00:15:16.764000,2012-08-22 02:04:29.984000,bill,Environmental|State Agencies|Animal Rights and Wildlife Issues|Municipal and County Issues
nc,2011,upper,SB 239,Food Bank Funds.,2011-03-09 00:15:16.766000,2012-08-22 02:04:29.997000,bill,"Municipal and County Issues|Public Services|Agriculture and Food|Other|Health|Budget, Spending, and Taxes|Federal, State, and Local Relations|State Agencies|Business and Consumers"
nc,2011,upper,SB 24,U.S. Navy Specialty Plate Changes.,2011-02-02 05:19:26.329000,2012-08-22 02:04:22.252000,bill,Military|Public Services|Transportation|Legal Issues
nc,2011,upper,SB 240,Funds/Justus-Warren Task Force Recs.,2011-03-09 00:15:16.769000,2012-08-22 02:04:30.001000,bill,"Transportation|Public Services|Other|Health|Budget, Spending, and Taxes|State Agencies|Education"
nc,2011,upper,SB 241,DWI/Custodial Interrogation Amendments.,2011-03-09 00:15:16.771000,2012-08-30 01:52:52.683000,bill,Transportation|Legislative Affairs|Family and Children Issues|Public Services|Judiciary|Crime
nc,2011,upper,SB 242,Legislative Task Force on Childhood Obesity.,2011-03-09 00:15:16.774000,2012-08-22 02:04:30.186000,bill,Family and Children Issues|Legislative Affairs|Public Services|Other|Health|State Agencies
nc,2011,upper,SB 243,Public-Private Partnership for Schools.,2011-03-09 00:15:16.777000,2012-08-30 01:52:52.892000,bill,"Commerce|Legislative Affairs|Municipal and County Issues|Public Services|Budget, Spending, and Taxes|State Agencies|Education|Legal Issues"
nc,2011,upper,SB 244,Fire and Rescue/Survivor's Benefit.,2011-03-09 00:15:16.780000,2012-08-30 01:52:52.906000,bill,Senior Issues|Municipal and County Issues|Legislative Affairs|Public Services|Labor and Employment|Other|State Agencies|Insurance
nc,2011,upper,SB 245,Medicaid Billing by Local Health Departments.,2011-03-09 00:15:16.793000,2012-08-30 01:52:52.941000,bill,Legislative Affairs|Municipal and County Issues|Public Services|Health|State Agencies|Insurance|Welfare and Poverty
nc,2011,upper,SB 246,Expand Pharmacists' Immunizing Authority.,2011-03-09 00:15:16.795000,2012-08-22 02:04:30.289000,bill,Labor and Employment|State Agencies|Public Services|Health|Legal Issues
nc,2011,upper,SB 247,Eliminate Means Test From 529 Deduction.,2011-03-09 00:15:16.797000,2012-08-30 01:52:53.135000,bill,Public Services|Other|Education|Legislative Affairs
nc,2011,upper,SB 248,Update Archaic Disability Terms.,2011-03-09 00:15:16.800000,2012-08-30 01:52:53.154000,bill,Public Services|Health|Legal Issues|Legislative Affairs|Civil Liberties and Civil Rights
nc,2011,upper,SB 249,Restore Cigarette Tax Stamps.,2011-03-09 00:15:16.821000,2012-08-22 02:04:30.339000,bill,"Commerce|Drugs|Public Services|Other|Budget, Spending, and Taxes|State Agencies"
nc,2011,upper,SB 25,Only Barbers to Use Barber Pole/Advertisemnt.,2011-02-02 05:19:26.331000,2012-08-22 02:04:22.256000,bill,Commerce|Transportation|Legal Issues|Public Services|Labor and Employment|Other|Technology and Communication|State Agencies
nc,2011,upper,SB 250,Harkers Island Sanitary District Elections.,2011-03-09 00:15:16.822000,2012-08-22 02:04:30.345000,bill,"Legislative Affairs|Municipal and County Issues|Public Services|Campaign Finance and Election Issues|Budget, Spending, and Taxes|State Agencies"
nc,2011,upper,SB 251,Various Clarifying Militia Law Amendments.,2011-03-09 00:15:16.824000,2012-08-22 02:04:30.348000,bill,Military|Public Services|Legal Issues
nc,2011,upper,SB 252,Devisee/Devise/Statutory Construction.,2011-03-09 00:15:16.826000,2012-08-30 01:52:53.184000,bill,Public Services|Other|Legal Issues|Legislative Affairs
nc,2011,upper,SB 253,References to Military Orgs./Make Uniform.,2011-03-09 00:15:16.827000,2012-08-22 02:04:30.382000,bill,Military|Public Services|Legal Issues
nc,2011,upper,SB 254,Allow Nonattorney Ownership of PC Law Firms.,2011-03-09 00:15:16.829000,2012-08-22 02:04:30.449000,bill,Commerce|Public Services|Business and Consumers|Judiciary|Labor and Employment
nc,2011,upper,SB 255,Amend UNC Enrollment Funding Formula.,2011-03-09 00:15:16.831000,2012-08-22 02:04:30.463000,bill,"Legislative Affairs|State Agencies|Education|Public Services|Budget, Spending, and Taxes"
nc,2011,upper,SB 258,3rd Senatorial District Local Act.,2011-03-09 00:15:16.836000,2012-08-22 02:04:30.613000,bill,Municipal and County Issues|Legislative Affairs
nc,2011,upper,SB 259,Appropriations Act of 2011.,2011-03-09 00:15:16.838000,2012-08-22 02:04:30.623000,bill,"Public Services|Transportation|Budget, Spending, and Taxes"
nc,2011,upper,SB 26,North Carolina Benefit Corporation Act.,2011-02-02 05:19:26.332000,2012-08-30 01:52:40.198000,bill,Commerce|Public Services|Business and Consumers|Executive Branch|Municipal and County Issues
nc,2011,upper,SB 260,Pitt County School Board Election.,2011-03-09 00:15:16.839000,2012-08-29 02:09:26.054000,bill,Government Reform|Legislative Affairs|Municipal and County Issues|Campaign Finance and Election Issues|Other|State Agencies|Education
nc,2011,upper,SB 261,Chowan Fox Seasons.,2011-03-09 00:15:16.841000,2012-08-22 02:04:30.947000,bill,Environmental|State Agencies|Municipal and County Issues|Animal Rights and Wildlife Issues|Legislative Affairs
nc,2011,upper,SB 262,Charlotte Local Act.,2011-03-09 00:15:16.842000,2012-08-22 02:04:30.951000,bill,Municipal and County Issues|Legislative Affairs
nc,2011,upper,SB 263,ETJ/Wake Municipal Farm Exemption.,2011-03-09 00:15:16.844000,2012-08-30 01:52:53.376000,bill,Agriculture and Food|Housing and Property|Legislative Affairs|Municipal and County Issues|Legal Issues
nc,2011,upper,SB 264,Lobbyists Shall Not Serve on Bd of Governors.,2011-03-09 00:15:16.846000,2012-08-22 02:04:30.967000,bill,Government Reform|Public Services|Campaign Finance and Election Issues|Other|State Agencies|Education
nc,2011,upper,SB 265,State Health Plan/Appropriations and Transfer.,2011-03-09 00:15:16.848000,2012-08-30 01:52:53.409000,bill,"Transportation|Legislative Affairs|Public Services|Executive Branch|Labor and Employment|Other|Health|Budget, Spending, and Taxes|State Agencies|Education|Business and Consumers|Insurance"
nc,2011,upper,SB 266,Filling Vacancies in Local Office.,2011-03-09 00:15:16.850000,2012-08-22 02:04:31.153000,bill,Legal Issues|Municipal and County Issues|Public Services|Crime|Campaign Finance and Election Issues|Other|Housing and Property|State Agencies|Legislative Affairs
nc,2011,upper,SB 267,"Rev Laws Tech, Clarify., & Admin. Chngs.",2011-03-09 00:15:16.852000,2012-08-30 01:52:53.532000,bill,"Commerce|Legal Issues|Legislative Affairs|Drugs|Public Services|Other|Technology and Communication|Budget, Spending, and Taxes|Housing and Property|State Agencies|Business and Consumers"
nc,2011,upper,SB 268,Enhance Protection of Victims and Witnesses.,2011-03-09 00:15:16.854000,2012-08-30 01:52:53.572000,bill,Public Services|Judiciary|Legislative Affairs|Crime
nc,2011,upper,SB 269,Hillsborough Occupancy Tax.,2011-03-09 00:15:16.860000,2012-08-28 02:15:07.795000,bill,"Commerce|Legislative Affairs|Municipal and County Issues|Other|Budget, Spending, and Taxes|Business and Consumers"
nc,2011,upper,SB 27,Local Annexations Subject to 60% Petition.,2011-02-03 00:03:40.642000,2012-08-30 01:52:40.217000,bill,Housing and Property|Public Services|Legislative Affairs|Municipal and County Issues|Legal Issues
nc,2011,upper,SB 270,Huntersville E-mail lists/Electronic Access.,2011-03-09 00:15:16.862000,2012-08-22 02:04:31.725000,bill,State Agencies|Public Services|Legislative Affairs|Technology and Communication|Municipal and County Issues
nc,2011,upper,SB 271,Commercial and Other M/V Law Changes.-AB,2011-03-09 00:15:16.864000,2012-09-14 01:11:05.800000,bill,Commerce|Transportation|Legal Issues|Public Services|Crime|Technology and Communication|State Agencies
nc,2011,upper,SB 272,Victims' Compensation Law Changes.-AB,2011-03-09 00:15:16.865000,2012-08-30 01:52:53.752000,bill,"Legal Issues|Legislative Affairs|Public Services|Judiciary|Executive Branch|Civil Liberties and Civil Rights|Other|Budget, Spending, and Taxes|State Agencies|Crime|Business and Consumers"
nc,2011,upper,SB 273,Wake Municipalities Energy Efficiency.,2011-03-10 00:16:45.676000,2012-08-22 02:04:31.767000,bill,Commerce|Legal Issues|Municipal and County Issues|Energy|Labor and Employment|Other|Business and Consumers|Legislative Affairs
nc,2011,upper,SB 274,Greenville Alcoholic Beverage Tax.,2011-03-10 00:16:45.678000,2012-08-22 02:04:31.837000,bill,"Commerce|Legal Issues|Municipal and County Issues|Public Services|Crime|Budget, Spending, and Taxes"
nc,2011,upper,SB 275,Official Herring Festival.,2011-03-10 00:16:45.679000,2012-08-30 01:52:53.834000,bill,Recreation|Legislative Affairs|Municipal and County Issues|Public Services|Environmental|Other|Arts and Humanities|Animal Rights and Wildlife Issues
nc,2011,upper,SB 276,Spirituous Liquor Tastings at ABC Stores.,2011-03-10 00:16:45.681000,2012-08-22 02:04:31.897000,bill,Commerce|Public Services|Legal Issues
nc,2011,upper,SB 277,ABC Board Sunday Sales/Local Option.,2011-03-10 00:16:45.683000,2012-08-22 02:04:31.901000,bill,Commerce|State Agencies|Public Services|Legal Issues|Municipal and County Issues
nc,2011,upper,SB 278,Continue P3 Study.,2011-03-10 00:16:45.684000,2012-08-22 02:04:31.904000,bill,"Legislative Affairs|Public Services|Labor and Employment|Other|Budget, Spending, and Taxes|State Agencies|Business and Consumers"
nc,2011,upper,SB 279,Clarify Renewable Energy Resource Definition.,2011-03-10 00:16:45.686000,2012-08-30 01:52:53.857000,bill,Environmental|Energy|Other|Public Services
nc,2011,upper,SB 28,Funds to Prevent Infant Mortality.,2011-02-03 00:03:40.644000,2012-08-22 02:04:22.367000,bill,"Family and Children Issues|Public Services|Sexual Orientation and Gender Issues|Other|Health|Budget, Spending, and Taxes|Reproductive Issues|State Agencies|Education"
nc,2011,upper,SB 280,Grifton Shad Festival.,2011-03-10 00:16:45.688000,2012-08-22 02:04:31.916000,bill,Recreation|Municipal and County Issues|Public Services|Environmental|Other|Arts and Humanities|Animal Rights and Wildlife Issues
nc,2011,upper,SB 281,Municipal Service District/Streets.,2011-03-10 00:16:45.690000,2012-08-22 02:04:31.933000,bill,"Transportation|Legislative Affairs|Municipal and County Issues|Public Services|Budget, Spending, and Taxes|Housing and Property|Legal Issues"
nc,2011,upper,SB 282,State Health Plan/Add Sterling Montessori.,2011-03-10 00:16:45.691000,2012-08-22 02:04:31.950000,bill,Municipal and County Issues|Public Services|Labor and Employment|Health|State Agencies|Education|Insurance
nc,2011,upper,SB 283,Senate Curative.,2011-03-10 00:16:45.694000,2012-08-29 02:09:28.598000,bill,Legislative Affairs|Municipal and County Issues|Public Services|Campaign Finance and Election Issues|Environmental|State Agencies|Education
nc,2011,upper,SB 284,Relief from Admin. Procedures Act/Comm. Coll.,2011-03-10 00:16:45.697000,2012-08-22 02:04:31.993000,bill,State Agencies|Other|Education|Public Services
nc,2011,upper,SB 285,SHP/ Administrative Commission Appointments.,2011-03-10 00:16:45.699000,2012-08-22 02:04:31.997000,bill,Public Services|Labor and Employment|Health|State Agencies|Education|Insurance
nc,2011,upper,SB 287,Extend Small Business Center Incubator Period.,2011-03-10 00:16:45.703000,2012-08-30 01:52:53.953000,bill,Commerce|Legislative Affairs|Public Services|Agriculture and Food|Education|Business and Consumers
nc,2011,upper,SB 288,Atlantic Beach/Beaufort/Parking.,2011-03-10 00:16:45.705000,2012-08-30 01:52:54.031000,bill,Transportation|Legislative Affairs|Municipal and County Issues|Legal Issues
nc,2011,upper,SB 289,Cape Carteret Deannexation.,2011-03-10 00:16:45.706000,2012-08-30 01:52:54.054000,bill,Legislative Affairs|Municipal and County Issues
nc,2011,upper,SB 29,Tax Certification - Alamance County.,2011-02-03 00:03:40.646000,2012-08-30 01:52:40.266000,bill,"Commerce|Legal Issues|Legislative Affairs|Public Services|Municipal and County Issues|Other|Budget, Spending, and Taxes|Housing and Property|State Agencies"
nc,2011,upper,SB 290,Peletier Annexation.,2011-03-10 00:16:45.708000,2012-08-22 02:04:32.148000,bill,Municipal and County Issues
nc,2011,upper,SB 291,Catawba County/Local Bid Preference.,2011-03-10 00:16:45.710000,2012-08-22 02:04:32.152000,bill,Housing and Property|Commerce|Business and Consumers|Municipal and County Issues|Labor and Employment
nc,2011,upper,SB 292,42nd Senatorial District Local Act.,2011-03-10 00:16:45.712000,2012-08-22 02:04:32.156000,bill,Municipal and County Issues|Legislative Affairs
nc,2011,upper,SB 293,Catawba Ecocomplex Renewable Energy.,2011-03-10 00:16:45.713000,2012-08-22 02:04:32.171000,bill,Commerce|Energy|Public Services|State Agencies|Municipal and County Issues
nc,2011,upper,SB 294,Madison Elections.,2011-03-10 00:16:45.736000,2012-08-22 02:04:32.176000,bill,Legal Issues|Legislative Affairs|Municipal and County Issues|Campaign Finance and Election Issues|Environmental|Other
nc,2011,upper,SB 295,Marshville Charter Consolidation.,2011-03-10 00:16:45.738000,2012-08-22 02:04:32.187000,bill,Other|Municipal and County Issues|Legislative Affairs
nc,2011,upper,SB 296,Dropout Recovery Programs.,2011-03-10 00:16:45.740000,2012-08-22 02:04:32.202000,bill,Legislative Affairs|State Agencies|Education|Public Services|Municipal and County Issues
