state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
nc,2009,upper,SB 661,NCV00002869,upper,Motion 8\To Concur,2009-06-30 15:33:00,other,48,0,2
nc,2009,upper,SB 661,NCV00002870,lower,Second Reading,2009-06-24 15:44:00,other,114,2,4
nc,2009,upper,SB 661,NCV00002871,lower,A1 Blackwood\Third Reading,2009-06-25 14:35:00,other,55,59,6
nc,2009,upper,SB 661,NCV00002872,lower,Third Reading,2009-06-25 14:39:00,other,106,7,7
nc,2009,upper,SB 668,NCV00002873,upper,Second Reading,2009-04-16 11:36:00,other,48,0,2
nc,2009,upper,SB 668,NCV00002874,lower,Second Reading,2009-05-11 20:26:00,other,116,0,4
nc,2009,upper,SB 669,NCV00002875,upper,Second Reading,2009-04-21 14:11:00,other,49,0,0
nc,2009,upper,SB 669,NCV00002876,lower,Second Reading,2009-05-27 16:08:00,other,114,0,5
nc,2009,upper,SB 674,NCV00002877,upper,Second Reading\Motion 8\To Concur,2009-07-08 16:45:00,other,43,0,7
nc,2009,upper,SB 674,NCV00002878,upper,Third Reading\Motion 8\To Concur,2009-07-09 12:49:00,other,44,0,6
nc,2009,upper,SB 674,NCV00002879,upper,Amendment 1,2009-05-28 11:20:00,other,47,0,3
nc,2009,upper,SB 674,NCV00002880,upper,Second Reading,2009-05-28 11:22:00,other,47,0,3
nc,2009,upper,SB 674,NCV00002881,lower,Third Reading,2009-07-06 19:25:00,other,111,0,9
nc,2009,upper,SB 674,NCV00002882,lower,Second Reading,2009-07-02 13:44:00,other,112,0,8
nc,2009,upper,SB 675,NCV00002883,upper,Motion 8\To Concur,2010-07-08 10:40:00,other,47,0,3
nc,2009,upper,SB 675,NCV00002884,upper,Second Reading,2009-04-02 11:57:00,other,48,0,2
nc,2009,upper,SB 675,NCV00002885,lower,Second Reading,2010-07-06 19:24:00,other,113,0,7
nc,2009,upper,SB 678,NCV00002886,upper,Second Reading,2009-05-12 16:16:00,other,48,0,1
nc,2009,upper,SB 68,NCV00002887,upper,Motion 8\To Concur,2009-07-14 15:10:00,other,46,0,4
nc,2009,upper,SB 68,NCV00002888,lower,Second Reading,2009-07-08 15:16:00,other,116,2,2
nc,2009,upper,SB 686,NCV00002889,upper,Second Reading,2009-05-11 18:56:00,other,48,0,1
nc,2009,upper,SB 687,NCV00002890,upper,Second Reading,2009-05-13 16:01:00,other,48,0,1
nc,2009,upper,SB 687,NCV00002891,upper,Motion 8\To Concur,2009-07-27 19:34:00,other,46,0,4
nc,2009,upper,SB 687,NCV00002892,lower,Second Reading,2009-07-22 15:01:00,other,115,1,4
nc,2009,upper,SB 689,NCV00002893,upper,Motion 8\To Concur,2009-07-08 16:48:00,other,43,0,7
nc,2009,upper,SB 689,NCV00002894,upper,Second Reading,2009-04-09 11:23:00,other,46,0,4
nc,2009,upper,SB 689,NCV00002895,lower,Second Reading,2009-07-02 13:47:00,other,112,0,8
nc,2009,upper,SB 69,NCV00002896,upper,Third Reading\Motion 8\To Concur,2009-07-30 11:18:00,other,45,0,5
nc,2009,upper,SB 69,NCV00002897,upper,Second Reading,2009-05-13 10:47:00,other,44,2,3
nc,2009,upper,SB 69,NCV00002898,upper,Second Reading\Motion 8\To Concur,2009-07-29 15:30:00,other,47,0,3
nc,2009,upper,SB 69,NCV00002899,lower,Second Reading,2009-07-15 16:01:00,other,116,0,4
nc,2009,upper,SB 69,NCV00002900,lower,Third Reading,2009-07-16 13:25:00,other,118,0,2
nc,2009,upper,SB 691,NCV00002901,upper,Second Reading,2009-04-29 13:27:00,other,48,0,1
nc,2009,upper,SB 691,NCV00002902,upper,Motion 8\To Concur,2009-06-30 15:35:00,other,48,0,2
nc,2009,upper,SB 691,NCV00002903,lower,Second Reading,2009-06-25 15:46:00,other,112,0,8
nc,2009,upper,SB 694,NCV00002904,upper,Second Reading,2009-05-14 09:25:00,other,47,0,2
nc,2009,upper,SB 694,NCV00002905,lower,Second Reading,2009-07-01 15:02:00,other,115,0,5
nc,2009,upper,SB 698,NCV00002906,upper,Second Reading,2009-05-13 16:02:00,other,45,3,1
nc,2009,upper,SB 698,NCV00002907,upper,Motion 8\To Concur,2009-07-29 16:09:00,other,45,2,3
nc,2009,upper,SB 698,NCV00002908,lower,A1 Justice\Third Reading,2009-07-16 14:11:00,other,113,0,7
nc,2009,upper,SB 698,NCV00002909,lower,Second Reading,2009-07-16 14:10:00,other,111,0,9
nc,2009,upper,SB 698,NCV00002910,lower,Third Reading,2009-07-16 14:12:00,other,112,0,8
nc,2009,upper,SB 700,NCV00002911,upper,Third Reading\Motion 8\To Concur,2009-08-07 11:41:00,other,42,0,8
nc,2009,upper,SB 700,NCV00002912,upper,Second Reading\Motion 8\To Concur,2009-08-06 12:24:00,other,45,0,5
nc,2009,upper,SB 700,NCV00002913,upper,Third Reading,2009-06-15 19:13:00,other,45,0,5
nc,2009,upper,SB 700,NCV00002914,upper,Second Reading,2009-06-11 11:26:00,other,45,0,5
nc,2009,upper,SB 700,NCV00002915,lower,Third Reading,2009-08-04 18:35:00,other,104,9,7
nc,2009,upper,SB 700,NCV00002916,lower,A1 Blackwell\Third Reading,2009-08-04 18:33:00,other,113,0,7
nc,2009,upper,SB 700,NCV00002917,lower,Second Reading,2009-08-03 20:06:00,other,85,25,10
nc,2009,upper,SB 703,NCV00002918,upper,Second Reading,2009-04-29 13:30:00,other,47,1,1
nc,2009,upper,SB 703,NCV00002919,upper,Motion 8\To Concur,2009-06-02 15:17:00,other,36,12,2
nc,2009,upper,SB 703,NCV00002920,lower,Second Reading,2009-05-27 16:31:00,other,65,49,5
nc,2009,upper,SB 703,NCV00002921,lower,A1 McGee\Second Reading,2009-05-27 16:21:00,other,55,59,5
nc,2009,upper,SB 703,NCV00002922,lower,Third Reading,2009-05-28 14:01:00,other,64,50,5
nc,2009,upper,SB 703,NCV00002923,lower,A2 McGee\Third Reading,2009-05-28 13:36:00,other,56,59,4
nc,2009,upper,SB 703,NCV00002924,lower,A3 Folwell\Third Reading,2009-05-28 13:54:00,other,55,60,4
nc,2009,upper,SB 704,NCV00002925,upper,Second Reading,2009-05-13 16:04:00,other,48,0,1
nc,2009,upper,SB 704,NCV00002927,lower,Second Reading,2010-05-25 16:13:00,other,68,45,7
nc,2009,upper,SB 704,NCV00002928,lower,A4 Stam\Second Reading,2010-05-25 16:10:00,other,105,7,8
nc,2009,upper,SB 704,NCV00002929,lower,A2 Glazier\Second Reading,2010-05-25 15:27:00,other,113,0,7
nc,2009,upper,SB 704,NCV00002930,lower,A1 Bell\Second Reading,2010-05-25 15:26:00,other,112,0,8
nc,2009,upper,SB 704,NCV00002931,lower,Third Reading,2010-05-26 15:41:00,other,70,43,7
nc,2009,upper,SB 704,NCV00002932,lower,M12 Suspend\Rules,2010-05-25 15:58:00,other,51,61,8
nc,2009,upper,SB 708,NCV00002933,upper,Motion 8\To Concur,2009-07-15 17:11:00,other,0,47,3
nc,2009,upper,SB 708,NCV00002934,upper,Conference Rpt\Motion 7\To Adopt,2009-07-27 19:44:00,other,46,0,4
nc,2009,upper,SB 708,NCV00002935,upper,Second Reading,2009-04-15 15:13:00,other,47,0,3
nc,2009,upper,SB 708,NCV00002936,lower,C Rpt Adopt,2009-07-27 19:23:00,other,110,0,10
nc,2009,upper,SB 708,NCV00002937,lower,Second Reading,2009-07-08 16:14:00,other,117,0,3
nc,2009,upper,SB 708,NCV00002938,lower,A1 Love\Second Reading,2009-07-08 16:09:00,other,117,0,3
nc,2009,upper,SB 709,NCV00002939,upper,Second Reading,2009-05-14 12:12:00,other,41,3,5
nc,2009,upper,SB 712,NCV00002940,upper,Third Reading,2009-04-20 19:16:00,other,48,0,1
nc,2009,upper,SB 712,NCV00002941,upper,Second Reading,2009-04-16 11:41:00,other,48,0,2
nc,2009,upper,SB 713,NCV00002942,upper,Motion 8\To Concur,2009-07-27 19:35:00,other,46,0,4
nc,2009,upper,SB 713,NCV00002943,upper,Second Reading,2009-05-11 18:57:00,other,48,0,1
nc,2009,upper,SB 713,NCV00002944,lower,A1 Tillis\Second Reading,2009-07-16 14:16:00,other,112,0,8
nc,2009,upper,SB 713,NCV00002945,lower,Second Reading,2009-07-16 14:17:00,other,112,0,8
nc,2009,upper,SB 716,NCV00002946,upper,Second Reading,2009-05-11 18:59:00,other,48,0,1
nc,2009,upper,SB 716,NCV00002947,lower,Third Reading,2010-07-06 16:10:00,other,114,1,5
nc,2009,upper,SB 716,NCV00002948,lower,Third Reading\M12 Suspend\Rules,2010-07-06 16:08:00,other,52,63,5
nc,2009,upper,SB 716,NCV00002949,lower,A4 Ross\Third Reading,2010-07-06 15:54:00,other,112,2,6
nc,2009,upper,SB 716,NCV00002950,lower,A3 Ross\Third Reading,2010-07-06 15:47:00,other,114,0,6
nc,2009,upper,SB 716,NCV00002951,lower,A2 Howard\Third Reading,2010-07-06 15:45:00,other,67,48,5
nc,2009,upper,SB 716,NCV00002952,lower,A1 Glazier\Third Reading,2010-07-06 15:29:00,other,113,0,7
nc,2009,upper,SB 716,NCV00002953,lower,Second Reading,2010-07-01 17:20:00,other,86,4,30
nc,2009,upper,SB 718,NCV00002954,upper,Second Reading,2009-05-12 16:37:00,other,47,1,1
nc,2009,upper,SB 721,NCV00002955,upper,Second Reading,2009-05-07 12:26:00,other,46,0,3
nc,2009,upper,SB 724,NCV00002956,upper,Second Reading,2009-05-06 16:07:00,other,48,0,1
nc,2009,upper,SB 724,NCV00002957,lower,Second Reading,2009-06-08 19:54:00,other,115,0,3
nc,2009,upper,SB 726,NCV00002958,upper,Second Reading,2009-05-14 09:28:00,other,47,0,2
nc,2009,upper,SB 726,NCV00002959,upper,Motion 8\To Concur,2009-08-06 12:30:00,other,44,0,6
nc,2009,upper,SB 726,NCV00002960,lower,Second Reading,2009-08-05 17:44:00,other,111,0,9
nc,2009,upper,SB 726,NCV00002961,lower,A1 Guice\Second Reading,2009-08-05 17:44:00,other,111,0,9
nc,2009,upper,SB 730,NCV00002962,upper,Motion 9  Take\From Table,2009-04-28 15:11:00,other,47,1,1
nc,2009,upper,SB 738,NCV00002963,upper,Second Reading,2009-05-07 12:27:00,other,46,0,3
nc,2009,upper,SB 738,NCV00002964,upper,Motion 8\To Concur,2009-08-06 19:25:00,other,41,0,9
nc,2009,upper,SB 738,NCV00002965,lower,Second Reading,2009-08-05 17:56:00,other,112,1,7
nc,2009,upper,SB 738,NCV00002966,lower,Third Reading,2009-08-06 13:57:00,other,112,0,8
nc,2009,upper,SB 740,NCV00002967,upper,Second Reading,2009-05-14 09:30:00,other,47,0,2
nc,2009,upper,SB 740,NCV00002968,upper,Motion 8\To Concur,2010-07-06 14:24:00,other,48,0,2
nc,2009,upper,SB 740,NCV00002969,lower,A1 Folwell\Third Reading,2010-06-30 16:07:00,other,115,0,5
nc,2009,upper,SB 740,NCV00002970,lower,Third Reading,2010-06-30 16:07:00,other,107,8,5
nc,2009,upper,SB 740,NCV00002971,lower,Second Reading,2010-06-29 17:35:00,other,94,21,5
nc,2009,upper,SB 749,NCV00002972,upper,Second Reading,2009-05-11 19:02:00,other,48,0,1
nc,2009,upper,SB 749,NCV00002973,upper,Motion 8\To Concur,2009-08-06 19:26:00,other,41,0,9
nc,2009,upper,SB 749,NCV00002974,lower,Second Reading,2009-08-06 14:25:00,other,110,0,10
nc,2009,upper,SB 750,NCV00002975,upper,Third Reading,2009-04-29 13:24:00,other,40,6,3
nc,2009,upper,SB 750,NCV00002976,upper,Second Reading,2009-04-28 15:15:00,other,44,4,1
nc,2009,upper,SB 750,NCV00002977,lower,Second Reading,2009-05-27 16:35:00,other,94,18,7
nc,2009,upper,SB 750,NCV00002978,lower,Third Reading,2009-05-28 13:25:00,other,93,22,4
nc,2009,upper,SB 754,NCV00002979,upper,Third Reading\Motion 8\To Concur,2009-06-15 19:46:00,other,45,0,5
nc,2009,upper,SB 754,NCV00002980,upper,Third Reading,2009-05-04 19:11:00,other,48,0,1
nc,2009,upper,SB 754,NCV00002981,upper,Second Reading,2009-04-30 12:10:00,other,48,0,1
nc,2009,upper,SB 754,NCV00002982,upper,Second Reading\Motion 8\To Concur,2009-06-11 12:39:00,other,45,0,5
nc,2009,upper,SB 754,NCV00002983,lower,Second Reading,2009-06-08 19:45:00,other,112,4,2
nc,2009,upper,SB 754,NCV00002984,lower,Third Reading,2009-06-09 16:13:00,other,109,6,3
nc,2009,upper,SB 755,NCV00002985,upper,Second Reading,2009-05-07 12:30:00,other,46,0,3
nc,2009,upper,SB 755,NCV00002986,upper,Motion 8\To Concur,2009-07-14 15:31:00,other,46,0,4
nc,2009,upper,SB 755,NCV00002987,lower,Second Reading,2009-07-09 15:13:00,other,114,0,6
nc,2009,upper,SB 759,NCV00002988,upper,Second Reading,2009-04-29 13:45:00,other,40,7,2
nc,2009,upper,SB 759,NCV00002989,upper,Third Reading,2009-04-30 12:29:00,other,37,11,1
nc,2009,upper,SB 761,NCV00002990,upper,Second Reading,2009-04-29 13:51:00,other,44,3,2
nc,2009,upper,SB 761,NCV00002991,upper,Third Reading,2009-04-30 12:30:00,other,44,4,1
nc,2009,upper,SB 763,NCV00002992,upper,Motion 8\To Concur,2009-06-23 17:33:00,other,46,0,4
nc,2009,upper,SB 763,NCV00002993,upper,Second Reading,2009-05-12 16:42:00,other,48,0,1
nc,2009,upper,SB 763,NCV00002994,upper,Amendment 1,2009-05-12 16:41:00,other,48,0,1
nc,2009,upper,SB 763,NCV00002995,lower,Second Reading,2009-06-18 14:01:00,other,119,0,1
nc,2009,upper,SB 764,NCV00002996,upper,Motion 8\To Concur,2009-07-16 11:30:00,other,48,0,2
nc,2009,upper,SB 764,NCV00002997,upper,Second Reading,2009-05-11 19:04:00,other,48,0,1
nc,2009,upper,SB 764,NCV00002998,lower,Second Reading,2009-07-08 16:17:00,other,117,0,3
nc,2009,upper,SB 765,NCV00002999,upper,Motion 8\To Concur,2010-07-09 10:27:00,other,49,0,1
nc,2009,upper,SB 765,NCV00003000,upper,Second Reading,2009-05-07 12:32:00,other,46,0,3
nc,2009,upper,SB 765,NCV00003001,lower,Second Reading,2010-07-08 17:05:00,other,109,0,11
nc,2009,upper,SB 777,NCV00003002,upper,Third Reading\Motion 8\To Concur,2009-08-07 11:42:00,other,41,1,8
nc,2009,upper,SB 777,NCV00003003,upper,Third Reading,2009-05-07 11:13:00,other,45,0,4
nc,2009,upper,SB 777,NCV00003004,upper,Second Reading\Motion 8\To Concur,2009-08-06 19:17:00,other,40,0,10
nc,2009,upper,SB 777,NCV00003005,upper,Second Reading,2009-05-06 15:37:00,other,47,0,2
nc,2009,upper,SB 777,NCV00003006,lower,Second Reading,2009-08-06 13:49:00,other,111,0,9
nc,2009,upper,SB 777,NCV00003007,lower,Third Reading,2009-08-06 13:50:00,other,108,0,12
nc,2009,upper,SB 777,NCV00003008,lower,Comm Amend #1,2009-07-08 16:39:00,other,117,0,3
nc,2009,upper,SB 778,NCV00003009,upper,Second Reading,2009-05-06 16:09:00,other,47,0,2
nc,2009,upper,SB 778,NCV00003010,upper,Motion 8\To Concur,2010-07-09 21:46:00,other,43,2,5
nc,2009,upper,SB 778,NCV00003011,lower,Second Reading,2010-07-09 11:41:00,other,78,29,13
nc,2009,upper,SB 778,NCV00003012,lower,Third Reading,2010-07-09 16:20:00,other,72,35,13
nc,2009,upper,SB 780,NCV00003013,upper,Second Reading,2009-04-29 13:54:00,other,47,0,2
nc,2009,upper,SB 780,NCV00003014,upper,Motion 8\To Concur,2009-06-24 16:24:00,other,0,44,6
nc,2009,upper,SB 780,NCV00003015,upper,Motion 8\To Concur,2009-07-29 16:24:00,other,47,0,3
nc,2009,upper,SB 780,NCV00003016,lower,Second Reading,2009-06-17 15:33:00,other,116,0,2
nc,2009,upper,SB 786,NCV00003017,upper,Second Reading,2009-05-21 11:39:00,other,45,3,2
nc,2009,upper,SB 786,NCV00003018,lower,Third Reading,2009-08-06 18:27:00,other,99,10,11
nc,2009,upper,SB 786,NCV00003019,lower,Second Reading,2009-08-06 18:15:00,other,97,10,13
nc,2009,upper,SB 79,NCV00003020,upper,Motion 8\To Concur,2009-08-07 11:34:00,other,43,0,7
nc,2009,upper,SB 79,NCV00003021,lower,Second Reading,2009-08-06 18:01:00,other,106,1,13
nc,2009,upper,SB 794,NCV00003022,upper,Second Reading,2009-05-13 16:08:00,other,47,1,1
nc,2009,upper,SB 797,NCV00003023,upper,Second Reading,2009-05-11 19:05:00,other,48,0,1
nc,2009,upper,SB 799,NCV00003024,upper,Conference Rpt\Motion 7\To Adopt,2009-06-30 15:39:00,other,48,0,2
nc,2009,upper,SB 799,NCV00003025,upper,Motion 8\To Concur,2009-06-18 11:51:00,other,0,46,4
nc,2009,upper,SB 799,NCV00003026,upper,Second Reading,2009-04-14 14:14:00,other,49,0,1
nc,2009,upper,SB 799,NCV00003027,lower,C Rpt Adopt,2009-07-01 14:44:00,other,116,0,4
nc,2009,upper,SB 799,NCV00003028,lower,Second Reading,2009-06-16 15:46:00,other,110,2,6
nc,2009,upper,SB 80,NCV00003029,upper,Second Reading,2009-05-27 15:13:00,other,43,5,2
nc,2009,upper,SB 80,NCV00003030,upper,Second Reading,2009-05-21 11:12:00,other,42,6,2
nc,2009,upper,SB 80,NCV00003031,upper,Second Reading\Motion 8\To Concur,2009-08-05 15:32:00,other,42,5,3
nc,2009,upper,SB 80,NCV00003032,upper,Amendment 1,2009-05-26 14:53:00,other,46,2,2
nc,2009,upper,SB 80,NCV00003033,upper,Third Reading\Motion 8\To Concur,2009-08-06 11:16:00,other,41,5,4
nc,2009,upper,SB 80,NCV00003034,upper,Third Reading,2009-05-28 11:10:00,other,40,5,5
nc,2009,upper,SB 80,NCV00003035,lower,Third Reading,2009-08-03 19:41:00,other,86,24,10
nc,2009,upper,SB 80,NCV00003036,lower,Second Reading,2009-07-30 11:35:00,other,85,21,14
nc,2009,upper,SB 800,NCV00003037,upper,Second Reading,2009-05-05 16:35:00,other,35,13,1
nc,2009,upper,SB 800,NCV00003038,upper,Amendment 1,2009-05-05 16:30:00,other,48,0,1
nc,2009,upper,SB 802,NCV00003039,upper,Second Reading,2009-05-13 16:11:00,other,48,0,1
nc,2009,upper,SB 802,NCV00003040,upper,Motion 8\To Concur,2009-07-29 16:11:00,other,47,0,3
nc,2009,upper,SB 802,NCV00003041,lower,Second Reading,2009-07-27 20:03:00,other,111,0,9
nc,2009,upper,SB 804,NCV00003042,upper,Second Reading,2009-05-14 10:14:00,other,47,0,2
nc,2009,upper,SB 804,NCV00003043,upper,Motion 8\To Concur,2009-07-27 19:36:00,other,46,0,4
nc,2009,upper,SB 804,NCV00003044,lower,Second Reading,2009-07-13 20:13:00,other,109,2,9
nc,2009,upper,SB 804,NCV00003045,lower,Third Reading,2009-07-14 15:39:00,other,113,2,5
nc,2009,upper,SB 807,NCV00003046,upper,Second Reading,2009-07-01 14:48:00,other,43,6,1
nc,2009,upper,SB 809,NCV00003047,upper,Second Reading,2009-05-06 16:11:00,other,47,0,2
nc,2009,upper,SB 810,NCV00003048,upper,Motion 8\To Concur,2009-08-03 19:34:00,other,42,4,4
nc,2009,upper,SB 810,NCV00003049,upper,Amendment 1,2009-05-12 17:20:00,other,48,0,1
nc,2009,upper,SB 810,NCV00003050,upper,Third Reading,2009-05-12 17:20:00,other,48,0,1
nc,2009,upper,SB 810,NCV00003051,upper,Second Reading,2009-05-11 19:09:00,other,46,2,1
nc,2009,upper,SB 810,NCV00003052,lower,A2 Hall\Third Reading,2009-07-28 15:32:00,other,111,3,6
nc,2009,upper,SB 810,NCV00003053,lower,Third Reading,2009-07-28 15:32:00,other,95,19,6
nc,2009,upper,SB 810,NCV00003054,lower,Second Reading,2009-07-27 20:22:00,other,92,19,9
nc,2009,upper,SB 810,NCV00003055,lower,A1 Hall\Second Reading,2009-07-27 20:05:00,other,111,0,9
nc,2009,upper,SB 811,NCV00003056,upper,Second Reading,2009-05-13 16:13:00,other,40,8,1
nc,2009,upper,SB 817,NCV00003057,upper,Second Reading,2009-05-13 16:15:00,other,48,0,1
nc,2009,upper,SB 817,NCV00003058,lower,Second Reading,2009-07-13 20:22:00,other,109,3,8
nc,2009,upper,SB 820,NCV00003059,upper,Amendment 1,2009-05-14 11:47:00,other,31,14,4
nc,2009,upper,SB 820,NCV00003060,upper,Third Reading,2009-05-14 11:47:00,other,45,0,4
nc,2009,upper,SB 820,NCV00003061,upper,Second Reading,2009-05-13 19:11:00,other,39,8,2
nc,2009,upper,SB 820,NCV00003062,upper,Motion 8\To Concur,2009-07-27 19:37:00,other,46,0,4
nc,2009,upper,SB 820,NCV00003063,lower,Second Reading,2009-07-23 14:49:00,other,112,0,8
nc,2009,upper,SB 824,NCV00003064,upper,Second Reading,2009-05-14 09:33:00,other,47,0,2
nc,2009,upper,SB 825,NCV00003065,upper,Second Reading,2009-08-05 17:40:00,other,40,5,5
nc,2009,upper,SB 825,NCV00003066,lower,Second Reading\M3 Previous\Question,2009-08-06 21:20:00,other,80,25,15
nc,2009,upper,SB 825,NCV00003067,lower,Second Reading,2009-08-06 21:20:00,other,54,52,14
nc,2009,upper,SB 825,NCV00003068,lower,Third Reading,2009-08-06 21:26:00,other,52,54,14
nc,2009,upper,SB 825,NCV00003069,lower,Third Reading\M6 Reconsider,2009-08-06 22:14:00,other,51,54,15
nc,2009,upper,SB 827,NCV00003070,upper,Second Reading,2009-04-22 15:30:00,other,49,0,0
nc,2009,upper,SB 828,NCV00003071,upper,Motion 8\To Concur,2009-06-30 15:36:00,other,48,0,2
nc,2009,upper,SB 828,NCV00003072,upper,Amendment 1,2009-05-12 16:44:00,other,48,0,1
nc,2009,upper,SB 828,NCV00003073,upper,Second Reading,2009-05-12 16:45:00,other,47,1,1
nc,2009,upper,SB 828,NCV00003074,upper,Third Reading,2009-05-12 17:26:00,other,47,0,2
nc,2009,upper,SB 828,NCV00003075,lower,A1 Cole\Second Reading,2009-06-25 15:48:00,other,111,0,9
nc,2009,upper,SB 828,NCV00003076,lower,Second Reading,2009-06-25 15:53:00,other,108,4,8
nc,2009,upper,SB 829,NCV00003077,upper,Amendment 1,2009-08-05 16:09:00,other,47,0,3
nc,2009,upper,SB 829,NCV00003078,upper,Second Reading,2009-08-05 16:11:00,other,46,0,4
nc,2009,upper,SB 829,NCV00003079,upper,Motion 8\To Concur,2010-06-30 17:02:00,other,44,0,6
nc,2009,upper,SB 829,NCV00003080,lower,Second Reading,2010-06-24 14:33:00,other,111,1,8
nc,2009,upper,SB 829,NCV00003081,lower,A1 Brubaker\Second Reading,2010-06-24 14:32:00,other,112,0,8
nc,2009,upper,SB 829,NCV00003082,lower,Third Reading,2010-06-28 19:49:00,other,112,1,7
nc,2009,upper,SB 831,NCV00003083,upper,Motion 8\To Concur,2009-07-27 19:46:00,other,0,45,5
nc,2009,upper,SB 831,NCV00003084,upper,Second Reading,2009-05-12 16:48:00,other,48,0,1
nc,2009,upper,SB 831,NCV00003085,upper,Conference Rpt\Motion 7\To Adopt,2009-07-29 16:18:00,other,47,0,3
nc,2009,upper,SB 831,NCV00003086,lower,Second Reading,2009-07-16 14:14:00,other,111,0,9
nc,2009,upper,SB 831,NCV00003087,lower,C Rpt Adopt,2009-07-29 15:19:00,other,114,0,6
nc,2009,upper,SB 832,NCV00003088,upper,Second Reading,2009-04-30 12:17:00,other,37,10,2
nc,2009,upper,SB 833,NCV00003089,upper,Second Reading,2009-04-20 19:13:00,other,47,0,2
nc,2009,upper,SB 834,NCV00003090,upper,Third Reading\Motion 8\To Concur,2009-07-28 15:12:00,other,44,0,6
nc,2009,upper,SB 834,NCV00003091,upper,Second Reading\Motion 8\To Concur,2009-07-27 19:26:00,other,46,0,4
nc,2009,upper,SB 834,NCV00003092,upper,Second Reading,2009-05-11 19:11:00,other,48,0,1
nc,2009,upper,SB 834,NCV00003093,lower,Second Reading,2009-07-15 16:11:00,other,97,19,4
nc,2009,upper,SB 834,NCV00003094,lower,A1 Weiss\Second Reading,2009-07-15 16:10:00,other,116,1,3
nc,2009,upper,SB 834,NCV00003095,lower,Third Reading,2009-07-16 13:29:00,other,98,20,2
nc,2009,upper,SB 835,NCV00003096,upper,Third Reading,2009-04-07 16:27:00,other,33,15,2
nc,2009,upper,SB 835,NCV00003097,upper,Second Reading,2009-04-02 12:00:00,other,33,15,2
nc,2009,upper,SB 835,NCV00003098,lower,Second Reading,2009-07-08 16:25:00,other,67,50,3
nc,2009,upper,SB 836,NCV00003099,upper,Motion 8\To Concur,2010-07-08 17:10:00,other,46,2,2
nc,2009,upper,SB 836,NCV00003100,upper,Second Reading,2009-05-11 19:12:00,other,48,0,1
nc,2009,upper,SB 836,NCV00003101,lower,A1 Iler\Third Reading,2010-06-23 16:13:00,other,114,0,6
nc,2009,upper,SB 836,NCV00003102,lower,Second Reading,2010-06-23 16:02:00,other,115,0,5
nc,2009,upper,SB 836,NCV00003103,lower,Third Reading,2010-06-23 16:14:00,other,113,0,7
nc,2009,upper,SB 838,NCV00003104,upper,Second Reading,2009-05-11 19:13:00,other,48,0,1
